ticker,nom,secteur,dernier_cours,variation_jour_pct,volume,volume_moyen_20j,volume_ratio,ema_9,ema_20,ema_200,rsi_14,atr_14,atr_ratio,variation_moyenne_14j_pct,plus_haut_52s,plus_bas_52s,plus_haut_20j,plus_bas_20j,croisement,jours_depuis_croisement,cassure_20j,jours_depuis_cassure,volume_confirme,score_ema,score_rsi_crit,score_volume_crit,score_atr_crit,score_macd_crit,score_structure,score_marche,score_swing_total,signal_swing,action_swing,couleur_swing,stop_suggere,objectif_suggere,date
EDEN.PA,Edenred,Services,26.15,-3.0,1655470,803925.0,2.06,25.963,24.859,21.859,64.6,0.817,1.0,3.02,27.6,15.23,27.6,21.9,,,,3.0,True,25,17,2,7,4,7,5,67,BON,Achat - position standard,vert clair,24.92,28.19,2026-07-23
ENGI.PA,Engie,Énergie,27.72,0.58,3461792,2447532.0,1.41,27.228,27.149,25.166,57.4,0.514,0.99,1.76,29.89,17.2,27.84,26.46,,1.0,,,False,25,17,12,7,8,7,5,81,EXCELLENT,Achat fort - position pleine,vert,26.95,29.0,2026-07-23
EL.PA,EssilorLuxottica,Santé/Optique,161.9,-1.52,646431,610028.0,1.06,166.376,168.602,211.816,38.5,4.828,0.91,2.55,323.8,160.6,177.95,160.6,,,,,False,0,15,6,7,3,4,5,40,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,154.66,173.97,2026-07-23
ERF.PA,Eurofins Scientific,Santé,66.12,-6.32,426234,234128.0,1.82,69.055,68.444,63.809,43.3,1.799,1.2,2.53,74.32,54.86,71.28,65.6,,,baissière,0.0,True,25,20,2,10,3,0,5,65,BON,Achat - position standard,vert clair,63.42,70.62,2026-07-23
RMS.PA,Hermès,Luxe,1622.5,-3.39,80417,71971.0,1.12,1660.481,1653.952,1849.146,45.4,45.641,0.9,2.42,2417.0,1529.0,1709.0,1564.0,,6.0,,,False,3,20,6,7,4,4,5,49,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,1554.04,1736.6,2026-07-23
KER.PA,Kering,Luxe,238.8,-4.77,391340,252339.0,1.55,248.804,251.026,257.865,39.3,8.781,0.94,2.9,354.2,207.9,270.45,237.5,,,,,True,0,15,2,7,3,4,5,36,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,225.63,260.75,2026-07-23
OR.PA,L'Oréal,Cosmétiques,368.85,-3.1,366670,318955.0,1.15,378.23,379.869,373.383,38.4,8.108,0.98,1.93,408.35,338.85,393.5,366.45,,7.0,baissière,0.0,False,8,15,6,7,3,0,5,44,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,356.69,389.12,2026-07-23
LR.PA,Legrand,Industrie,134.95,-1.24,467601,553891.0,0.84,137.508,139.869,138.678,37.9,3.936,0.95,2.67,166.95,121.95,148.2,133.3,,,,,False,3,15,6,7,3,4,5,43,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,129.05,144.79,2026-07-23
MC.PA,LVMH,Luxe,453.55,-4.31,858456,418120.0,2.05,479.869,485.51,514.136,34.2,13.454,0.96,2.39,654.7,440.0,503.8,453.25,,2.0,baissière,0.0,True,0,15,2,7,3,0,5,32,DEFAVORABLE,Ne pas acheter - conditions non réunies,rouge,433.37,487.19,2026-07-23
ML.PA,Michelin,Industrie,34.52,-1.4,2807433,1418331.0,1.98,34.777,34.448,31.812,53.8,0.642,1.03,1.84,35.72,25.51,35.72,33.29,,,,,True,25,20,2,7,3,4,5,66,BON,Achat - position standard,vert clair,33.56,36.13,2026-07-23
ORA.PA,Orange,Télécom,16.28,-0.85,2919669,4418779.0,0.66,16.288,16.383,16.132,45.5,0.321,0.95,1.76,18.81,12.9,17.18,15.62,,,,,False,12,20,4,7,4,4,5,56,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,15.8,17.09,2026-07-23
RI.PA,Pernod Ricard,Boissons,62.18,-1.52,810930,624611.0,1.3,64.027,64.122,72.275,42.6,1.838,1.03,2.84,107.45,58.6,66.82,61.16,baissier,0.0,,,False,0,20,2,7,3,4,5,41,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,59.42,66.77,2026-07-23
PUB.PA,Publicis,Communication,86.18,-0.51,424766,631114.0,0.67,87.171,87.184,83.512,47.7,2.489,1.06,2.82,92.78,68.14,92.26,81.52,baissier,0.0,,,False,12,20,4,7,3,4,5,55,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,82.45,92.4,2026-07-23
RNO.PA,Renault,Automobile,26.03,-1.25,1092701,1388016.0,0.79,26.131,26.263,30.87,46.5,0.813,0.9,2.66,37.97,24.66,27.22,24.66,,,,,False,0,20,4,7,4,4,5,44,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,24.81,28.06,2026-07-23
SAF.PA,Safran,Aéronautique,321.4,-1.8,914976,615296.0,1.49,327.805,329.852,303.276,44.4,8.719,0.96,2.37,360.8,262.6,360.8,316.9,,3.0,,,False,12,20,2,7,6,4,5,56,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,308.32,343.2,2026-07-23
SGO.PA,Saint-Gobain,Matériaux,72.84,-2.36,1085239,907449.0,1.2,74.879,75.96,80.717,38.7,2.064,0.94,2.66,102.75,65.88,81.86,72.22,,,baissière,0.0,False,0,15,6,7,3,0,5,36,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,69.74,78.0,2026-07-23
SAN.PA,Sanofi,Santé,76.36,-0.62,2199742,2087679.0,1.05,76.529,76.093,79.625,52.1,1.634,0.92,2.03,91.15,71.25,78.42,72.93,,,,,False,3,20,6,7,4,7,5,52,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,73.91,80.45,2026-07-23
SU.PA,Schneider Electric,Industrie,265.4,-1.34,792355,792110.0,1.0,267.68,270.196,256.522,44.4,7.658,0.94,2.46,293.7,208.8,287.7,257.15,,,,,False,12,20,6,7,6,4,5,60,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,253.91,284.54,2026-07-23
GLE.PA,Société Générale,Banque,75.76,-2.95,1311154,1376093.0,0.95,76.027,75.653,67.002,51.4,2.072,1.06,2.61,79.07,50.9,78.85,71.2,,6.0,,,False,25,20,6,7,3,4,5,70,BON,Achat - position standard,vert clair,72.65,80.94,2026-07-23
STLAP.PA,Stellantis,Automobile,5.02,-1.37,3302603,5906982.0,0.56,5.054,5.132,7.016,42.3,0.198,0.9,3.56,10.49,4.59,5.27,4.59,,,,,False,0,20,4,7,4,4,5,44,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,4.73,5.52,2026-07-23
STMPA.PA,STMicroelectronics,Technologie,47.94,-17.72,7081159,2561780.0,2.76,55.971,58.562,41.651,31.9,3.674,1.12,4.74,70.85,18.2,66.19,46.98,,,baissière,0.0,True,12,15,2,10,3,0,5,47,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,42.43,57.13,2026-07-23
TEP.PA,Teleperformance,Services,54.36,0.18,189932,304215.0,0.62,53.867,53.702,59.99,50.8,2.601,0.97,4.42,89.18,43.65,56.58,43.65,,4.0,,,False,3,20,4,7,4,7,5,50,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,50.46,60.86,2026-07-23
HO.PA,Thales,Défense,238.3,5.07,433685,236909.0,1.83,227.519,227.481,236.64,61.7,6.719,0.99,2.84,279.3,212.6,248.5,212.6,haussier,0.0,,,True,20,17,15,7,10,7,5,81,EXCELLENT,Achat fort - position pleine,vert,228.22,255.1,2026-07-23
TTE.PA,TotalEnergies,Énergie,76.18,2.54,5177504,3587085.0,1.44,72.297,71.286,67.737,67.8,1.618,1.05,1.77,81.34,49.24,76.68,65.75,,2.0,haussière,0.0,False,25,10,12,7,8,10,5,77,BON,Achat - position standard,vert clair,73.75,80.23,2026-07-23
URW.PA,Unibail-Rodamco-Westfield,Immobilier,104.7,0.1,226624,206430.0,1.1,103.768,102.894,96.477,62.8,1.533,0.96,1.39,106.65,82.36,105.25,100.4,,,,,False,25,17,6,7,8,7,5,75,BON,Achat - position standard,vert clair,102.4,108.53,2026-07-23
VIE.PA,Veolia,Environnement,36.78,-1.26,1264450,1715824.0,0.74,37.0,36.756,33.433,52.1,0.615,1.02,1.58,37.66,27.43,37.66,35.64,,,,,False,25,20,4,7,3,4,5,68,BON,Achat - position standard,vert clair,35.86,38.32,2026-07-23
DG.PA,Vinci,BTP,118.0,-1.05,815741,827707.0,0.99,119.254,121.27,124.631,36.9,2.369,0.94,1.95,143.15,112.4,131.75,117.1,,,,,False,0,15,6,7,6,4,5,43,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,114.45,123.92,2026-07-23
VIV.PA,Vivendi,Médias,1.87,-1.0,1357706,2240120.0,0.61,1.917,1.993,2.406,30.3,0.07,0.89,4.13,3.38,1.65,2.33,1.77,,,,,False,0,15,4,7,6,4,5,41,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,1.77,2.05,2026-07-23
ATO.PA,Atos,Technologie,28.72,0.14,80635,104748.0,0.77,30.311,31.901,50.218,23.6,1.342,0.91,3.58,63.24,26.88,35.0,27.68,,,,2.0,False,0,8,4,7,6,4,5,34,DEFAVORABLE,Ne pas acheter - conditions non réunies,rouge,26.71,32.07,2026-07-23
SOI.PA,Soitec,Semi-conducteurs,116.8,21.64,967520,367309.0,2.63,99.921,104.834,84.96,54.8,11.447,0.98,8.12,200.5,22.62,128.0,81.66,,,,4.0,True,12,20,2,7,8,4,5,58,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,99.63,145.42,2026-07-23
NANO.PA,Nanobiotix,Biotech,34.64,-0.4,91414,126877.0,0.72,33.909,33.522,25.502,54.9,2.382,1.08,7.54,47.66,5.66,37.46,29.12,,,,,False,25,20,4,7,6,7,5,74,BON,Achat - position standard,vert clair,31.07,40.59,2026-07-23
ADOC.PA,Adocia,Biotech,3.82,0.74,50960,136844.0,0.37,3.831,3.937,5.381,42.4,0.195,0.86,4.49,12.4,3.61,4.53,3.61,,,,,False,0,20,0,7,10,4,5,46,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,3.53,4.31,2026-07-23
BVI.PA,Bureau Veritas,Services,27.03,-0.7,917111,780638.0,1.17,27.184,26.991,26.988,53.0,0.461,0.92,1.51,29.6,24.58,27.64,25.77,,,,,False,25,20,6,7,3,7,5,73,BON,Achat - position standard,vert clair,26.34,28.18,2026-07-23
CO.PA,Casino Guichard,Distribution,0.17,1.76,235056,408232.0,0.58,0.179,0.191,0.304,27.3,0.009,0.86,4.69,0.76,0.15,0.23,0.17,,,,3.0,False,0,8,4,7,6,4,5,34,DEFAVORABLE,Ne pas acheter - conditions non réunies,rouge,0.16,0.2,2026-07-23
COFA.PA,Coface,Assurance,16.16,-0.37,206322,174708.0,1.18,16.018,15.761,15.537,68.5,0.247,1.04,1.6,16.99,14.02,16.39,14.9,,,,7.0,False,25,10,6,7,4,7,5,64,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,15.79,16.78,2026-07-23
GET.PA,Getlink,Transport,18.76,0.59,886936,736832.0,1.2,18.68,18.633,17.721,54.4,0.303,1.05,1.56,19.85,15.02,18.96,18.15,,4.0,,,False,25,20,12,7,8,7,5,84,EXCELLENT,Achat fort - position pleine,vert,18.31,19.52,2026-07-23
ICAD.PA,Icade,Immobilier,19.13,0.68,160336,121406.0,1.32,19.0,19.128,20.432,47.5,0.455,0.96,2.18,23.06,18.09,19.52,18.09,,,,,False,0,20,12,7,8,4,5,56,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,18.45,20.27,2026-07-23
IPN.PA,Ipsen,Santé,163.0,0.43,69032,106680.0,0.65,162.265,162.517,147.637,51.3,3.901,0.97,2.34,173.5,101.9,172.7,155.8,,6.0,,,False,12,20,4,7,6,4,5,58,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,157.15,172.75,2026-07-23
IPS.PA,Ipsos,Services,39.54,8.15,356810,65073.0,5.48,36.622,36.09,36.316,72.4,1.213,1.22,3.18,42.02,29.1,41.04,32.8,,2.0,haussière,0.0,True,20,3,15,10,8,10,5,71,BON,Achat - position standard,vert clair,37.72,42.57,2026-07-23
IPH.PA,InnatePharma,Biotech,1.58,0.9,84113,132172.0,0.64,1.563,1.576,1.536,50.1,0.066,0.91,4.04,2.2,1.03,1.76,1.5,,6.0,,4.0,False,12,20,4,7,6,4,5,58,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,1.48,1.74,2026-07-23
JCQ.PA,Jacquet Metal Service,Industrie,22.1,1.61,2080,2047.0,1.02,21.661,21.635,21.281,55.9,0.437,0.78,1.49,25.4,17.06,22.1,20.4,haussier,0.0,haussière,0.0,False,25,17,6,8,8,7,5,76,BON,Achat - position standard,vert clair,21.44,23.19,2026-07-23
MERY.PA,Mercialys,Immobilier,11.78,0.68,137119,123113.0,1.11,11.693,11.689,11.499,54.5,0.175,0.89,1.32,12.98,10.42,12.02,11.46,haussier,0.0,,,False,25,20,6,7,8,4,5,75,BON,Achat - position standard,vert clair,11.52,12.22,2026-07-23
NEX.PA,Nexans,Industrie,133.8,-0.22,133262,156083.0,0.85,134.731,137.678,134.971,39.2,4.273,0.87,2.79,169.0,109.7,146.5,130.1,,,,,False,8,15,6,7,8,4,5,53,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,127.39,144.48,2026-07-23
RUI.PA,Rubis,Énergie,32.66,-0.67,84550,121162.0,0.7,32.319,32.271,32.917,52.9,0.552,0.85,1.49,37.08,27.36,33.12,30.3,,1.0,,1.0,False,8,20,4,7,4,7,5,55,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,31.83,34.04,2026-07-23
SW.PA,Sodexo,Services,54.4,-0.91,223069,352066.0,0.63,53.703,52.816,48.974,60.5,1.36,1.04,2.26,56.55,35.5,55.35,49.2,,,,,False,25,17,4,7,6,7,5,71,BON,Achat - position standard,vert clair,52.36,57.8,2026-07-23
SPIE.PA,Spie,Services,48.14,-0.99,418554,358957.0,1.17,48.502,48.952,47.632,44.2,1.266,0.98,2.51,54.55,41.44,53.45,46.6,,9.0,,8.0,False,12,20,6,7,6,4,5,60,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,46.24,51.31,2026-07-23
SK.PA,SEB,Biens de consommation,55.3,12.86,193406,49654.0,3.9,50.281,49.63,53.074,67.9,2.136,1.28,3.8,68.6,40.84,57.1,45.32,haussier,0.0,haussière,0.0,True,20,10,15,10,8,10,5,78,BON,Achat - position standard,vert clair,52.1,60.64,2026-07-23
TFI.PA,TF1,Médias,6.7,-1.47,304581,211364.0,1.44,6.773,6.768,7.312,43.8,0.111,0.97,1.56,9.02,6.55,6.9,6.55,,5.0,,,False,3,20,2,7,4,4,5,45,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,6.53,6.98,2026-07-23
TKO.PA,Tikehau Capital,Finance,17.14,-0.92,34240,98268.0,0.35,17.491,17.449,17.463,44.4,0.427,1.03,2.44,20.65,14.58,18.4,15.98,,8.0,,6.0,False,8,20,8,7,3,4,5,55,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,16.5,18.21,2026-07-23
VLA.PA,Valneva,Biotech,2.08,-2.75,341334,403730.0,0.85,2.157,2.207,3.047,34.0,0.084,0.91,3.74,5.41,2.08,2.37,2.08,,,baissière,0.0,False,0,15,6,7,3,0,5,36,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,1.96,2.29,2026-07-23
VK.PA,Vallourec,Industrie,21.88,1.44,1047563,792733.0,1.32,21.186,21.245,20.371,54.9,0.578,0.88,2.2,27.67,14.76,22.02,19.8,,,haussière,0.0,False,12,20,12,7,8,10,5,74,BON,Achat - position standard,vert clair,21.01,23.32,2026-07-23
VRLA.PA,Verallia,Industrie,18.7,-3.31,33037,17705.0,1.87,19.53,19.641,21.032,37.8,0.555,1.07,2.51,29.0,15.5,20.56,18.41,,1.0,,,True,0,15,2,7,3,4,5,36,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,17.87,20.09,2026-07-23
WLN.PA,Worldline,Technologie,9.44,-6.11,398221,406448.0,0.98,9.946,10.223,17.685,38.7,0.571,0.86,4.6,39.05,9.05,11.17,9.05,,,,8.0,False,0,15,6,7,4,4,5,41,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,8.58,10.86,2026-07-23
XFAB.PA,X-FAB,Semi-conducteurs,7.21,-3.67,412352,519062.0,0.79,7.491,7.844,6.774,42.2,0.61,0.79,5.93,15.88,4.09,9.0,6.84,,,,4.0,False,12,20,4,8,6,4,5,59,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,6.29,8.74,2026-07-23
