ticker,nom,secteur,dernier_cours,variation_jour_pct,volume,volume_moyen_20j,volume_ratio,ema_9,ema_20,ema_200,rsi_14,atr_14,atr_ratio,variation_moyenne_14j_pct,plus_haut_52s,plus_bas_52s,plus_haut_20j,plus_bas_20j,croisement,jours_depuis_croisement,cassure_20j,jours_depuis_cassure,volume_confirme,score_ema,score_rsi_crit,score_volume_crit,score_atr_crit,score_macd_crit,score_structure,score_marche,score_swing_total,signal_swing,action_swing,couleur_swing,stop_suggere,objectif_suggere,date
EL.PA,EssilorLuxottica,Santé/Optique,163.45,-0.27,546121,711797.0,0.77,164.815,166.446,204.835,43.6,4.884,0.95,2.94,323.8,159.2,176.6,159.2,,4.0,,2.0,False,0,20,4,7,6,4,7,48,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,156.12,175.66,2026-08-19
ERF.PA,Eurofins Scientific,Santé,70.66,1.44,210639,211723.0,0.99,69.941,69.405,64.662,60.2,1.366,0.86,1.57,74.32,54.86,71.14,64.56,,,,,False,25,17,6,7,10,7,7,79,BON,Achat - position standard,vert clair,68.61,74.07,2026-08-19
RMS.PA,Hermès,Luxe,1582.5,1.41,64564,95784.0,0.67,1584.329,1599.763,1809.215,46.5,46.612,0.88,2.46,2300.0,1465.5,1705.0,1465.5,,,,,False,0,20,4,7,6,4,7,48,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,1512.58,1699.03,2026-08-19
KER.PA,Kering,Luxe,260.05,1.7,209211,330971.0,0.63,266.857,267.559,259.977,45.7,9.338,0.95,2.91,354.2,216.65,293.5,236.2,baissier,0.0,,,False,12,20,4,7,3,4,7,57,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,246.04,283.39,2026-08-19
OR.PA,L'Oréal,Cosmétiques,382.55,1.9,431749,312881.0,1.38,380.394,381.794,374.991,50.6,8.195,0.97,1.95,408.35,338.85,401.0,366.1,,2.0,,,False,12,20,12,7,6,4,7,68,BON,Achat - position standard,vert clair,370.26,403.04,2026-08-19
LR.PA,Legrand,Industrie,134.85,-0.22,398777,556468.0,0.72,138.112,138.188,138.406,42.2,3.735,0.93,2.53,166.95,121.95,143.8,125.7,baissier,0.0,,,False,0,20,8,7,4,4,7,50,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,129.25,144.19,2026-08-19
MC.PA,LVMH,Luxe,456.0,1.84,450010,534377.0,0.84,460.71,468.809,506.876,40.4,12.305,0.88,2.28,654.7,440.0,496.35,444.15,,,,2.0,False,0,20,6,7,6,4,7,50,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,437.54,486.76,2026-08-19
ML.PA,Michelin,Industrie,34.09,0.21,943137,1671743.0,0.56,34.397,34.437,32.228,45.9,0.592,0.87,1.52,35.72,25.51,35.48,33.46,baissier,0.0,,,False,12,20,4,7,3,4,7,57,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,33.2,35.57,2026-08-19
ORA.PA,Orange,Télécom,16.14,-0.25,4102020,4393496.0,0.93,16.245,16.331,16.182,45.0,0.331,0.87,1.7,18.81,13.07,17.52,15.83,,,,,False,8,20,6,7,3,4,7,55,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,15.64,16.97,2026-08-19
RI.PA,Pernod Ricard,Boissons,68.12,-0.09,536155,636966.0,0.84,68.371,67.721,71.531,54.1,1.59,0.87,2.08,107.45,58.6,71.14,61.16,,,,,False,3,20,6,7,3,7,7,53,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,65.74,72.09,2026-08-19
PUB.PA,Publicis,Communication,101.55,-0.44,500084,622399.0,0.8,99.945,96.898,85.727,68.8,2.242,0.89,2.12,103.1,68.14,103.1,85.02,,,,3.0,False,25,10,6,7,4,7,7,66,BON,Achat - position standard,vert clair,98.19,107.16,2026-08-19
RNO.PA,Renault,Automobile,29.19,2.1,1161311,1291828.0,0.9,28.532,28.037,30.431,65.5,0.691,0.85,2.3,37.97,24.66,29.21,25.46,,,haussière,0.0,False,3,10,6,7,8,7,7,48,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,28.15,30.92,2026-08-19
SAF.PA,Safran,Aéronautique,349.1,-1.13,490577,495046.0,0.99,355.421,350.866,311.602,51.3,8.154,0.91,1.95,366.5,262.6,366.5,316.9,,,,7.0,False,25,20,6,7,3,7,7,75,BON,Achat - position standard,vert clair,336.87,369.48,2026-08-19
SGO.PA,Saint-Gobain,Matériaux,80.8,1.33,864184,980404.0,0.88,82.123,81.274,80.844,50.5,2.098,0.96,2.57,97.84,65.88,87.18,72.22,,,,,False,25,20,6,7,3,4,7,72,BON,Achat - position standard,vert clair,77.65,86.04,2026-08-19
SAN.PA,Sanofi,Santé,78.56,1.15,1787672,2068685.0,0.86,76.653,76.222,79.101,60.1,1.741,0.91,2.4,91.15,71.25,80.18,72.07,,2.0,,,False,8,17,6,7,8,7,7,60,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,75.95,82.91,2026-08-19
SU.PA,Schneider Electric,Industrie,294.0,-0.37,716961,846313.0,0.85,300.162,293.832,262.811,53.1,7.67,0.94,2.16,312.3,208.8,312.3,255.7,,,,5.0,False,25,20,6,7,3,7,7,75,BON,Achat - position standard,vert clair,282.49,313.18,2026-08-19
GLE.PA,Société Générale,Banque,77.02,-3.79,2426244,1406991.0,1.72,81.012,80.528,69.279,40.2,1.882,0.93,2.14,84.82,50.9,84.82,75.01,,,,9.0,True,25,20,2,7,3,4,7,68,BON,Achat - position standard,vert clair,74.2,81.73,2026-08-19
STLAP.PA,Stellantis,Automobile,4.64,5.84,8615227,5651032.0,1.52,4.634,4.79,6.651,41.3,0.194,0.97,3.86,10.49,4.38,5.34,4.38,,,,1.0,True,0,20,15,7,6,4,7,59,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,4.35,5.12,2026-08-19
STMPA.PA,STMicroelectronics,Technologie,43.89,-3.13,3179817,3241326.0,0.98,46.617,48.602,42.278,35.7,2.563,0.82,3.82,70.85,18.2,58.3,42.42,,,,,False,12,15,6,7,4,4,7,55,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,40.05,50.3,2026-08-19
TEP.PA,Teleperformance,Services,70.68,2.76,177992,282706.0,0.63,68.799,65.56,61.1,66.1,2.765,0.96,3.79,78.14,43.65,71.96,52.98,,,,3.0,False,25,10,4,7,4,7,7,64,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,66.53,77.59,2026-08-19
HO.PA,Thales,Défense,259.8,-2.33,210435,244196.0,0.86,264.177,257.038,240.545,57.4,6.305,0.91,2.03,279.3,212.6,274.2,224.8,,,,5.0,False,25,17,6,7,3,7,7,72,BON,Achat - position standard,vert clair,250.34,275.56,2026-08-19
TTE.PA,TotalEnergies,Énergie,77.66,0.99,3180835,3237497.0,0.98,76.102,75.015,68.987,63.8,1.616,0.95,1.94,81.34,49.24,78.32,72.44,,,,,False,25,17,10,7,8,7,7,81,EXCELLENT,Achat fort - position pleine,vert,75.24,81.7,2026-08-19
URW.PA,Unibail-Rodamco-Westfield,Immobilier,102.65,1.03,206279,188802.0,1.09,103.165,103.486,97.65,45.2,1.301,0.92,1.21,106.65,85.6,106.2,101.3,,2.0,,1.0,False,12,20,6,7,6,4,7,62,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,100.7,105.9,2026-08-19
VIE.PA,Veolia,Environnement,34.07,0.68,1060817,1412892.0,0.75,34.301,34.892,33.632,38.3,0.587,0.86,1.44,37.66,27.43,37.33,33.71,,,,3.0,False,12,15,4,7,6,4,7,55,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,33.19,35.54,2026-08-19
DG.PA,Vinci,BTP,120.35,0.8,859504,777369.0,1.11,121.451,122.013,124.294,43.5,2.077,0.9,1.49,143.15,112.4,127.75,117.25,,2.0,,,False,0,20,6,7,3,4,7,47,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,117.23,125.54,2026-08-19
VIV.PA,Vivendi,Médias,1.66,-0.06,1500506,2232716.0,0.67,1.679,1.754,2.297,36.3,0.065,0.86,3.03,3.21,1.6,2.05,1.6,,,,,False,0,15,8,7,8,4,7,49,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,1.56,1.82,2026-08-19
ATO.PA,Atos,Technologie,28.66,2.36,73003,112990.0,0.65,29.492,30.42,47.104,35.8,1.214,0.86,3.75,63.24,27.68,34.28,27.68,,,,,False,0,18,4,7,6,4,7,46,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,26.84,31.7,2026-08-19
SOI.PA,Soitec,Semi-conducteurs,109.15,-4.0,338741,350826.0,0.97,120.448,117.332,90.399,45.2,9.399,0.9,6.73,200.5,22.62,135.4,93.42,,,,4.0,False,25,20,6,7,4,4,7,73,BON,Achat - position standard,vert clair,95.05,132.65,2026-08-19
NANO.PA,Nanobiotix,Biotech,38.12,8.17,204785,125412.0,1.63,34.865,34.252,26.866,64.6,2.139,1.01,5.73,47.66,6.96,38.12,31.94,,2.0,haussière,0.0,True,25,17,15,7,8,10,7,89,EXCELLENT,Achat fort - position pleine,vert,34.91,43.47,2026-08-19
ADOC.PA,Adocia,Biotech,4.23,0.91,62857,77982.0,0.81,4.161,4.096,5.177,58.3,0.147,0.87,3.02,12.4,3.61,4.3,3.69,,,,,False,3,17,6,7,4,7,7,51,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,4.01,4.6,2026-08-19
BVI.PA,Bureau Veritas,Services,27.44,0.07,757959,1019216.0,0.74,27.686,27.686,27.151,47.9,0.5,0.87,1.59,30.18,24.58,30.18,26.49,baissier,0.0,,,False,12,20,4,7,3,4,7,57,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,26.69,28.69,2026-08-19
CO.PA,Casino Guichard,Distribution,0.18,-1.75,313659,413344.0,0.76,0.193,0.194,0.286,41.6,0.01,0.94,5.25,0.71,0.15,0.22,0.17,,1.0,,,False,0,20,8,7,3,4,7,49,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,0.17,0.21,2026-08-19
COFA.PA,Coface,Assurance,15.86,-0.38,161453,169953.0,0.95,15.966,15.939,15.609,48.6,0.21,0.87,1.25,16.99,14.02,16.32,15.7,,,,,False,25,20,6,7,3,4,7,72,BON,Achat - position standard,vert clair,15.55,16.38,2026-08-19
GET.PA,Getlink,Transport,18.9,0.43,552169,594277.0,0.93,18.718,18.659,17.861,59.6,0.249,0.91,1.13,19.85,15.02,19.08,18.3,,3.0,,,False,25,17,6,7,8,7,7,77,BON,Achat - position standard,vert clair,18.53,19.52,2026-08-19
ICAD.PA,Icade,Immobilier,18.7,-0.16,90500,103961.0,0.87,19.027,19.136,20.24,37.9,0.345,0.85,1.6,22.76,18.09,19.98,18.45,,8.0,,,False,0,15,6,7,3,4,7,42,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,18.18,19.56,2026-08-19
IPN.PA,Ipsen,Santé,165.1,0.86,72813,106471.0,0.68,160.563,160.127,149.403,57.6,4.507,0.99,3.09,173.5,109.9,168.7,153.1,haussier,0.0,,,False,25,17,4,7,8,7,7,75,BON,Achat - position standard,vert clair,158.34,176.37,2026-08-19
IPS.PA,Ipsos,Services,38.48,-0.41,49275,120008.0,0.41,38.82,38.628,36.8,50.5,1.179,0.9,2.45,42.98,29.1,42.98,36.06,,,,,False,25,20,8,7,3,4,7,74,BON,Achat - position standard,vert clair,36.71,41.43,2026-08-19
IPH.PA,InnatePharma,Biotech,1.78,0.56,555526,751044.0,0.74,1.819,1.746,1.567,53.8,0.13,1.56,6.21,2.33,1.03,2.33,1.51,,7.0,,5.0,False,25,20,4,3,4,4,7,67,BON,Achat - position standard,vert clair,1.59,2.11,2026-08-19
JCQ.PA,Jacquet Metal Service,Industrie,20.55,-0.72,1113,2118.0,0.53,20.879,21.15,21.279,37.8,0.335,0.86,1.37,25.4,17.06,22.1,20.5,,9.0,,4.0,False,0,15,8,7,3,4,7,44,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,20.05,21.39,2026-08-19
MERY.PA,Mercialys,Immobilier,11.36,-0.18,85619,134590.0,0.64,11.589,11.701,11.556,29.9,0.162,0.88,1.27,12.98,10.42,12.38,11.36,,5.0,baissière,0.0,False,8,8,8,7,3,0,7,41,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,11.12,11.76,2026-08-19
NEX.PA,Nexans,Industrie,138.1,0.07,119794,196862.0,0.61,138.981,137.93,135.241,49.9,4.41,0.93,3.05,169.0,109.7,145.2,123.8,,7.0,,5.0,False,25,20,4,7,4,7,7,74,BON,Achat - position standard,vert clair,131.48,149.13,2026-08-19
RUI.PA,Rubis,Énergie,34.2,-0.18,70419,110942.0,0.63,33.932,33.512,33.019,61.3,0.551,0.98,1.7,37.08,27.44,34.54,32.34,,,,3.0,False,25,17,4,7,4,7,7,71,BON,Achat - position standard,vert clair,33.37,35.58,2026-08-19
SW.PA,Sodexo,Services,56.05,0.45,159366,239057.0,0.67,56.543,56.118,50.272,53.1,1.027,0.83,1.47,58.4,35.5,58.4,53.8,,,,,False,25,20,4,7,3,4,7,70,BON,Achat - position standard,vert clair,54.51,58.62,2026-08-19
SPIE.PA,Spie,Services,46.12,-0.65,185403,317568.0,0.58,46.985,47.401,47.545,37.1,0.951,0.81,1.81,53.45,41.44,49.46,45.72,,,,,False,0,15,8,7,3,4,7,44,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,44.69,48.5,2026-08-19
SK.PA,SEB,Biens de consommation,58.15,0.87,24378,66234.0,0.37,58.391,57.166,53.946,57.7,1.728,0.84,2.45,68.6,40.84,62.1,47.72,,,,,False,25,17,0,7,3,7,7,66,BON,Achat - position standard,vert clair,55.56,62.47,2026-08-19
TFI.PA,TF1,Médias,6.97,-0.5,165599,239769.0,0.69,6.978,6.951,7.262,52.6,0.113,0.91,1.56,9.02,6.55,7.22,6.67,,,,,False,3,20,4,7,3,4,7,48,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,6.8,7.25,2026-08-19
TKO.PA,Tikehau Capital,Finance,16.88,-0.35,20268,45568.0,0.44,17.011,17.079,17.38,46.5,0.444,0.92,2.72,20.3,14.58,17.84,15.58,,,,,False,0,20,8,7,4,4,7,50,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,16.21,17.99,2026-08-19
VLA.PA,Valneva,Biotech,2.9,-1.59,1192764,1123834.0,1.06,2.713,2.512,2.957,72.4,0.162,1.64,5.83,5.34,2.03,3.24,2.03,,8.0,,3.0,False,8,3,6,3,4,7,7,38,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,2.66,3.31,2026-08-19
VK.PA,Vallourec,Industrie,18.17,0.08,875807,998453.0,0.88,18.416,19.146,20.18,31.1,0.572,0.9,2.69,27.67,14.76,22.31,17.98,,,,4.0,False,0,15,10,7,6,4,7,49,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,17.31,19.6,2026-08-19
VRLA.PA,Verallia,Industrie,18.79,1.51,6873,31397.0,0.22,18.465,18.65,20.619,50.2,0.482,0.88,2.14,26.94,15.5,19.59,17.67,,,,5.0,False,0,20,0,7,8,4,7,46,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,18.07,19.99,2026-08-19
WLN.PA,Worldline,Technologie,12.18,1.16,246490,477063.0,0.52,12.193,11.848,16.59,54.9,0.7,0.99,6.22,34.62,9.05,14.01,9.42,,,,,False,3,20,4,7,3,7,7,51,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,11.13,13.93,2026-08-19
XFAB.PA,X-FAB,Semi-conducteurs,5.89,-5.99,865884,357233.0,2.42,6.572,6.866,6.758,33.0,0.433,0.81,4.95,15.88,4.09,7.56,5.86,,,baissière,0.0,True,3,15,2,7,3,0,7,37,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,5.24,6.97,2026-08-19
