ticker,nom,secteur,dernier_cours,variation_jour_pct,volume,volume_moyen_20j,volume_ratio,ema_9,ema_20,ema_200,rsi_14,atr_14,atr_ratio,variation_moyenne_14j_pct,plus_haut_52s,plus_bas_52s,plus_haut_20j,plus_bas_20j,croisement,jours_depuis_croisement,cassure_20j,jours_depuis_cassure,volume_confirme,score_ema,score_rsi_crit,score_volume_crit,score_atr_crit,score_macd_crit,score_structure,score_marche,score_swing_total,signal_swing,action_swing,couleur_swing,stop_suggere,objectif_suggere,date
BN.PA,Danone,Agroalimentaire,64.54,0.4,844001,1032306.0,0.82,65.158,66.237,69.076,34.8,1.049,0.81,1.39,80.14,60.64,69.06,64.14,,,,2.0,False,0,15,6,7,6,4,5,43,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,62.97,67.16,2026-09-01
DSY.PA,Dassault Systèmes,Technologie,22.25,-2.58,1824561,1631788.0,1.12,22.532,21.99,21.359,57.2,0.614,0.91,2.36,30.36,15.82,23.18,20.81,,,,3.0,False,25,17,6,7,3,7,5,70,BON,Achat - position standard,vert clair,21.33,23.78,2026-09-01
EDEN.PA,Edenred,Services,30.0,-0.27,650814,451510.0,1.44,29.876,29.146,23.576,64.4,0.686,0.9,2.12,30.85,15.23,30.85,27.61,,,,3.0,False,25,17,2,7,3,7,5,66,BON,Achat - position standard,vert clair,28.97,31.71,2026-09-01
ENGI.PA,Engie,Énergie,24.4,-0.81,3273492,2965229.0,1.1,24.837,25.383,25.333,33.8,0.539,0.95,1.85,29.89,17.58,27.17,23.91,,,,3.0,False,3,15,6,7,6,4,5,46,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,23.59,25.75,2026-09-01
EL.PA,EssilorLuxottica,Santé/Optique,159.55,-0.5,587241,665228.0,0.88,160.669,162.682,200.326,41.8,4.262,0.86,2.05,323.8,156.15,176.6,156.15,,,,3.0,False,0,20,6,7,6,4,5,48,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,153.16,170.2,2026-09-01
ERF.PA,Eurofins Scientific,Santé,71.56,-1.35,247022,205499.0,1.2,72.203,71.375,65.445,54.1,1.36,0.96,1.81,74.62,54.86,74.62,68.62,,,,5.0,False,25,20,2,7,3,4,5,66,BON,Achat - position standard,vert clair,69.52,74.96,2026-09-01
RMS.PA,Hermès,Luxe,1542.5,-2.44,93041,117730.0,0.79,1568.188,1578.748,1784.529,43.2,42.406,0.89,2.16,2300.0,1465.5,1663.5,1520.0,,,,,False,0,20,8,7,4,4,5,48,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,1478.89,1648.51,2026-09-01
KER.PA,Kering,Luxe,247.2,-2.7,319469,275482.0,1.16,253.52,258.414,259.429,40.5,7.84,0.85,2.56,354.2,225.1,293.5,245.3,,,,,False,0,20,6,7,3,4,5,45,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,235.44,266.8,2026-09-01
OR.PA,L'Oréal,Cosmétiques,379.35,-1.39,345352,279400.0,1.24,384.533,384.24,376.028,45.6,7.327,0.92,1.71,405.8,338.85,397.25,367.5,,6.0,,,False,25,20,2,7,3,4,5,66,BON,Achat - position standard,vert clair,368.36,397.67,2026-09-01
LR.PA,Legrand,Industrie,134.4,-1.57,727957,421912.0,1.73,136.451,136.861,138.141,44.0,3.635,0.96,2.2,166.95,121.95,143.8,131.6,,8.0,,,True,0,20,2,7,3,4,5,41,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,128.95,143.49,2026-09-01
MC.PA,LVMH,Luxe,445.0,-1.83,417702,434962.0,0.96,452.465,458.432,501.594,40.6,11.154,0.9,2.06,654.7,440.0,488.1,442.5,,,,8.0,False,0,20,6,7,3,4,5,45,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,428.27,472.89,2026-09-01
ML.PA,Michelin,Industrie,34.88,-0.34,1512804,1357116.0,1.11,34.768,34.664,32.497,53.5,0.595,0.95,1.47,35.72,25.51,35.35,33.82,,6.0,,,False,25,20,6,7,8,7,5,78,BON,Achat - position standard,vert clair,33.99,36.37,2026-09-01
ORA.PA,Orange,Télécom,15.51,0.68,5654297,4829045.0,1.17,15.615,15.887,16.137,40.1,0.34,0.95,1.82,18.81,13.07,16.47,14.8,,,,3.0,False,0,20,6,7,6,4,5,48,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,15.0,16.36,2026-09-01
RI.PA,Pernod Ricard,Boissons,62.54,-3.04,854064,663545.0,1.29,65.435,66.477,71.102,35.7,1.868,1.09,2.5,97.2,58.6,71.14,62.02,,3.0,,3.0,False,0,15,2,7,3,4,5,36,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,59.74,67.21,2026-09-01
PUB.PA,Publicis,Communication,99.4,-1.54,602828,616526.0,0.98,101.188,99.794,87.25,52.9,2.11,0.91,1.86,104.85,68.14,104.85,93.64,,,,6.0,False,25,20,6,7,3,4,5,70,BON,Achat - position standard,vert clair,96.24,104.67,2026-09-01
RNO.PA,Renault,Automobile,29.01,-2.39,1386455,1264975.0,1.1,28.732,28.391,30.209,56.5,0.854,1.09,2.94,37.97,24.66,30.07,26.96,,,,1.0,False,3,17,6,7,4,7,5,49,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,27.73,31.14,2026-09-01
SAF.PA,Safran,Aéronautique,331.6,-1.6,499864,413233.0,1.21,342.143,345.111,314.21,38.8,7.99,0.96,2.0,366.5,262.6,366.5,329.2,,3.0,baissière,0.0,False,12,15,2,7,3,0,5,44,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,319.61,351.58,2026-09-01
SGO.PA,Saint-Gobain,Matériaux,76.48,-2.35,1313943,881736.0,1.49,79.589,80.305,80.785,37.9,1.968,0.94,2.08,95.86,65.88,87.18,75.78,,2.0,baissière,0.0,False,0,15,2,7,3,0,5,32,DEFAVORABLE,Ne pas acheter - conditions non réunies,rouge,73.53,81.4,2026-09-01
SAN.PA,Sanofi,Santé,76.86,0.07,1718746,1553012.0,1.11,77.347,77.053,78.966,50.0,1.51,0.87,1.72,91.15,71.25,79.36,73.63,,,,,False,3,20,6,7,3,4,5,48,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,74.6,80.63,2026-09-01
SU.PA,Schneider Electric,Industrie,288.2,-2.17,790066,701473.0,1.13,295.704,294.778,265.673,45.7,7.08,0.92,1.98,312.3,217.0,312.3,287.1,,,baissière,0.0,False,25,20,6,7,3,0,5,66,BON,Achat - position standard,vert clair,277.58,305.9,2026-09-01
GLE.PA,Société Générale,Banque,73.29,0.88,2139629,1761339.0,1.21,74.458,76.575,69.871,35.8,1.896,1.02,2.44,84.82,51.98,84.82,70.29,,8.0,,3.0,False,12,15,12,7,6,4,5,61,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,70.45,78.03,2026-09-01
STLAP.PA,Stellantis,Automobile,4.64,-2.6,5601699,5776754.0,0.97,4.615,4.669,6.443,46.7,0.189,0.95,3.9,10.49,4.38,5.16,4.38,,,,,False,0,20,6,7,8,4,5,50,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,4.35,5.11,2026-09-01
STMPA.PA,STMicroelectronics,Technologie,42.31,-1.65,2192052,2387391.0,0.92,43.327,45.067,42.463,35.5,1.968,0.8,3.1,70.85,18.2,49.59,41.83,,,,6.0,False,8,18,6,7,4,4,5,52,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,39.35,47.23,2026-09-01
TEP.PA,Teleperformance,Services,72.0,3.3,284851,261243.0,1.09,70.675,68.893,61.914,61.9,2.467,0.81,2.76,78.14,43.65,72.64,65.6,,,,,False,25,17,6,7,6,7,5,73,BON,Achat - position standard,vert clair,68.3,78.17,2026-09-01
HO.PA,Thales,Défense,238.6,-2.09,225301,216323.0,1.04,247.98,251.144,241.165,34.1,5.406,0.87,1.81,279.3,212.6,274.2,237.1,,3.0,baissière,0.0,False,8,15,6,7,3,0,5,44,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,230.49,252.12,2026-09-01
TTE.PA,TotalEnergies,Énergie,77.61,2.75,3785804,3134945.0,1.21,75.965,75.626,69.687,59.9,1.526,0.95,1.53,81.34,49.24,78.88,73.57,,,,,False,25,17,12,7,6,7,5,79,BON,Achat - position standard,vert clair,75.32,81.42,2026-09-01
URW.PA,Unibail-Rodamco-Westfield,Immobilier,96.92,-0.53,393724,220832.0,1.78,99.956,101.54,98.071,21.7,1.437,1.06,1.31,106.65,85.6,105.75,96.42,,,baissière,0.0,True,8,8,2,7,3,0,5,33,DEFAVORABLE,Ne pas acheter - conditions non réunies,rouge,94.77,100.51,2026-09-01
VIE.PA,Veolia,Environnement,32.56,-0.12,1509368,1292322.0,1.17,33.244,33.912,33.656,29.1,0.564,0.92,1.41,37.66,27.69,35.63,32.34,,,,3.0,False,3,11,6,7,3,4,5,39,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,31.71,33.97,2026-09-01
DG.PA,Vinci,BTP,114.1,0.84,818949,870725.0,0.94,116.484,118.677,123.61,32.2,2.103,0.95,1.61,143.15,112.85,127.75,112.85,,,,1.0,False,0,18,6,7,6,4,5,46,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,110.94,119.36,2026-09-01
VIV.PA,Vivendi,Médias,1.59,-1.49,1880373,2328868.0,0.81,1.634,1.679,2.233,31.9,0.049,0.73,2.13,3.21,1.56,1.73,1.59,,,baissière,0.0,False,0,15,6,8,4,0,5,38,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,1.52,1.71,2026-09-01
ATO.PA,Atos,Technologie,27.76,-0.79,80210,72359.0,1.11,28.496,29.225,45.157,34.5,0.99,0.81,2.71,63.24,27.4,32.84,27.4,,,baissière,0.0,False,0,15,6,7,3,0,5,36,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,26.27,30.24,2026-09-01
SOI.PA,Soitec,Semi-conducteurs,110.55,-3.79,269338,245840.0,1.1,111.733,113.015,92.105,47.6,7.808,0.86,5.32,200.5,22.62,135.4,105.6,,6.0,,,False,12,20,6,7,6,4,5,60,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,98.84,130.07,2026-09-01
NANO.PA,Nanobiotix,Biotech,33.5,-3.46,163768,158970.0,1.03,35.345,35.091,27.751,46.5,2.316,1.05,6.23,47.66,7.15,39.98,32.02,,,,9.0,False,25,20,6,7,3,4,5,70,BON,Achat - position standard,vert clair,30.03,39.29,2026-09-01
ADOC.PA,Adocia,Biotech,4.02,0.75,55333,82892.0,0.67,4.037,4.055,5.057,47.2,0.127,0.86,2.94,12.4,3.61,4.3,3.92,,3.0,,,False,0,20,4,7,6,4,5,46,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,3.83,4.34,2026-09-01
BVI.PA,Bureau Veritas,Services,27.19,-0.33,695527,760162.0,0.91,27.454,27.563,27.195,43.0,0.399,0.77,1.13,30.18,24.58,28.99,27.17,,9.0,baissière,0.0,False,8,20,6,8,3,0,5,50,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,26.59,28.19,2026-09-01
CO.PA,Casino Guichard,Distribution,0.19,-0.11,47854,313267.0,0.15,0.185,0.188,0.275,45.6,0.008,0.82,3.5,0.56,0.15,0.22,0.18,,9.0,,,False,0,20,0,7,6,4,5,42,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,0.17,0.21,2026-09-01
COFA.PA,Coface,Assurance,16.01,1.01,166915,142962.0,1.17,15.955,15.949,15.646,53.2,0.207,0.93,1.12,16.66,14.02,16.29,15.73,haussier,0.0,,,False,25,20,6,7,6,4,5,73,BON,Achat - position standard,vert clair,15.7,16.53,2026-09-01
GET.PA,Getlink,Transport,18.63,-1.17,937077,616612.0,1.52,18.83,18.813,17.973,46.1,0.302,1.15,1.57,19.85,15.02,19.54,18.26,,,,6.0,True,25,20,2,10,3,4,5,69,BON,Achat - position standard,vert clair,18.18,19.39,2026-09-01
ICAD.PA,Icade,Immobilier,17.79,-2.2,186948,90528.0,2.07,18.467,18.748,20.082,29.3,0.356,0.99,1.7,22.76,17.58,19.51,17.58,,,baissière,0.0,True,0,8,2,7,3,0,5,25,DEFAVORABLE,Ne pas acheter - conditions non réunies,rouge,17.26,18.68,2026-09-01
IPN.PA,Ipsen,Santé,167.7,2.82,96017,88848.0,1.08,164.73,163.166,151.022,57.3,4.409,0.89,2.38,174.0,109.9,169.3,153.7,,9.0,,,False,25,17,6,7,8,7,5,75,BON,Achat - position standard,vert clair,161.09,178.72,2026-09-01
IPS.PA,Ipsos,Services,39.04,1.14,92546,85198.0,1.09,39.084,38.929,36.999,51.8,1.073,0.85,2.16,42.98,29.1,40.26,37.86,,,,,False,25,20,6,7,3,4,5,70,BON,Achat - position standard,vert clair,37.43,41.72,2026-09-01
IPH.PA,InnatePharma,Biotech,1.78,-3.36,431118,919364.0,0.47,1.84,1.806,1.591,50.2,0.112,1.02,5.61,2.33,1.03,2.33,1.51,,,,,False,25,20,8,7,3,4,5,72,BON,Achat - position standard,vert clair,1.61,2.06,2026-09-01
JCQ.PA,Jacquet Metal Service,Industrie,20.3,-1.69,2902,3082.0,0.94,20.549,20.764,21.213,35.9,0.289,0.88,1.16,25.4,17.06,21.9,20.3,,,,,False,0,15,6,7,3,4,5,40,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,19.87,21.02,2026-09-01
MERY.PA,Mercialys,Immobilier,11.12,0.18,157713,127877.0,1.23,11.256,11.425,11.53,30.5,0.169,0.98,1.35,12.98,10.42,12.1,11.0,,,,3.0,False,0,18,12,7,6,4,5,52,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,10.87,11.54,2026-09-01
NEX.PA,Nexans,Industrie,137.5,-1.43,160561,165604.0,0.97,139.911,139.205,135.636,47.3,4.226,0.91,2.53,169.0,109.7,145.8,135.6,,,,,False,25,20,6,7,3,4,5,70,BON,Achat - position standard,vert clair,131.16,148.07,2026-09-01
RUI.PA,Rubis,Énergie,34.2,1.79,158863,101315.0,1.57,33.772,33.638,33.085,59.0,0.536,0.96,1.48,37.08,27.8,34.54,32.66,,,,,True,25,17,15,7,6,7,5,82,EXCELLENT,Achat fort - position pleine,vert,33.4,35.54,2026-09-01
SW.PA,Sodexo,Services,58.4,0.86,241341,216743.0,1.11,57.707,57.083,50.949,62.9,0.954,0.92,1.47,59.08,35.5,59.08,55.7,,,,3.0,False,25,17,6,7,8,7,5,75,BON,Achat - position standard,vert clair,56.97,60.79,2026-09-01
SPIE.PA,Spie,Services,44.68,2.62,652802,332240.0,1.96,44.641,45.59,47.292,40.1,0.988,0.94,1.86,53.45,41.44,48.0,42.8,,,,3.0,True,0,20,15,7,6,4,5,57,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,43.2,47.15,2026-09-01
SK.PA,SEB,Biens de consommation,60.55,1.09,65262,39743.0,1.64,59.361,58.518,54.431,61.8,1.464,0.82,1.92,66.45,40.84,62.1,57.35,,,,,True,25,17,15,7,6,7,5,82,EXCELLENT,Achat fort - position pleine,vert,58.35,64.21,2026-09-01
TFI.PA,TF1,Médias,6.85,0.29,167347,167383.0,1.0,6.9,6.925,7.227,43.5,0.096,0.86,1.25,9.02,6.55,7.1,6.78,,3.0,,3.0,False,0,20,6,7,6,4,5,48,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,6.71,7.09,2026-09-01
TKO.PA,Tikehau Capital,Finance,16.52,-1.31,21620,31523.0,0.69,16.853,16.942,17.327,40.5,0.352,0.82,1.74,20.05,14.58,17.46,16.38,,,baissière,0.0,False,0,20,8,7,3,0,5,43,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,15.99,17.4,2026-09-01
VLA.PA,Valneva,Biotech,2.81,3.62,760088,1588201.0,0.48,2.8,2.7,2.93,59.9,0.155,1.15,6.5,5.34,2.03,3.24,2.21,,,,,False,3,17,0,10,3,4,5,42,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,2.57,3.19,2026-09-01
VK.PA,Vallourec,Industrie,18.76,0.7,1161257,870929.0,1.33,18.223,18.527,20.002,49.1,0.564,0.93,2.45,27.67,14.81,19.53,17.59,,,,6.0,False,0,20,2,7,8,4,5,46,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,17.91,20.17,2026-09-01
VRLA.PA,Verallia,Industrie,19.43,-0.72,23964,22670.0,1.06,19.284,19.062,20.476,57.2,0.438,0.9,2.13,24.4,15.5,19.82,17.67,,6.0,,,False,3,17,6,7,4,7,5,49,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,18.77,20.53,2026-09-01
WLN.PA,Worldline,Technologie,13.35,-2.57,257146,359825.0,0.71,13.188,12.647,16.272,59.4,0.713,0.97,5.25,34.62,9.05,14.65,11.5,,,,,False,3,17,8,7,4,4,5,48,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,12.28,15.13,2026-09-01
XFAB.PA,X-FAB,Semi-conducteurs,5.86,-3.14,383987,368296.0,1.04,6.088,6.34,6.69,37.6,0.375,0.86,4.92,15.88,4.09,7.31,5.7,,,,6.0,False,0,15,6,7,4,4,5,41,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,5.3,6.8,2026-09-01
