ticker,nom,secteur,dernier_cours,variation_jour_pct,volume,volume_moyen_20j,volume_ratio,ema_9,ema_20,ema_200,rsi_14,atr_14,atr_ratio,variation_moyenne_14j_pct,plus_haut_52s,plus_bas_52s,plus_haut_20j,plus_bas_20j,croisement,jours_depuis_croisement,cassure_20j,jours_depuis_cassure,volume_confirme,score_ema,score_rsi_crit,score_volume_crit,score_atr_crit,score_macd_crit,score_structure,score_marche,score_swing_total,signal_swing,action_swing,couleur_swing,stop_suggere,objectif_suggere,date
ERF.PA,Eurofins Scientific,Santé,72.78,1.7,228096,207801.0,1.1,72.318,71.509,65.518,59.8,1.442,1.02,1.98,74.62,54.86,74.62,68.62,,,,6.0,False,25,17,6,7,3,7,5,70,BON,Achat - position standard,vert clair,70.62,76.39,2026-09-02
RMS.PA,Hermès,Luxe,1532.0,-0.68,79452,118267.0,0.67,1560.951,1574.296,1782.016,41.9,41.341,0.88,2.1,2300.0,1465.5,1663.5,1525.0,,,,,False,0,20,8,7,3,4,5,47,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,1469.99,1635.35,2026-09-02
KER.PA,Kering,Luxe,249.65,0.99,310440,277220.0,1.12,252.746,257.579,259.331,42.7,7.869,0.87,2.63,354.2,225.1,293.5,241.65,,,,,False,0,20,6,7,6,4,5,48,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,237.85,269.32,2026-09-02
OR.PA,L'Oréal,Cosmétiques,385.0,1.49,253064,281262.0,0.9,384.627,384.313,376.117,51.0,7.343,0.93,1.7,405.8,338.85,397.25,367.5,,7.0,,,False,25,20,6,7,6,4,5,73,BON,Achat - position standard,vert clair,373.99,403.36,2026-09-02
LR.PA,Legrand,Industrie,134.55,0.11,427461,417602.0,1.02,136.071,136.641,138.106,44.4,3.532,0.95,2.22,166.95,121.95,143.8,131.6,,9.0,,,False,0,20,6,7,3,4,5,45,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,129.25,143.38,2026-09-02
MC.PA,LVMH,Luxe,439.0,-1.35,525931,435460.0,1.21,449.772,456.581,500.971,38.0,11.029,0.9,2.07,654.7,435.6,488.1,435.6,,,baissière,0.0,False,0,15,2,7,3,0,5,32,DEFAVORABLE,Ne pas acheter - conditions non réunies,rouge,422.46,466.57,2026-09-02
ML.PA,Michelin,Industrie,34.43,-1.29,1038183,1350272.0,0.77,34.7,34.642,32.517,48.1,0.609,0.98,1.46,35.72,25.51,35.35,33.95,,7.0,,,False,25,20,8,7,3,4,5,72,BON,Achat - position standard,vert clair,33.52,35.95,2026-09-02
ORA.PA,Orange,Télécom,15.53,0.13,4118738,4894424.0,0.84,15.598,15.853,16.131,40.6,0.337,0.95,1.88,18.81,13.07,16.47,14.8,,,,4.0,False,0,20,6,7,6,4,5,48,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,15.02,16.37,2026-09-02
RI.PA,Pernod Ricard,Boissons,63.14,0.96,734601,682404.0,1.08,64.976,66.159,71.022,38.3,1.819,1.06,2.55,96.38,58.6,71.14,61.96,,4.0,,4.0,False,0,15,6,7,6,4,5,43,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,60.41,67.69,2026-09-02
PUB.PA,Publicis,Communication,99.38,-0.02,491227,620230.0,0.79,100.826,99.754,87.371,52.9,2.11,0.92,1.89,104.85,68.14,104.85,97.34,,,,7.0,False,25,20,8,7,3,4,5,72,BON,Achat - position standard,vert clair,96.22,104.65,2026-09-02
RNO.PA,Renault,Automobile,27.69,-4.55,2045577,1263676.0,1.62,28.524,28.324,30.184,46.6,0.887,1.13,3.12,37.97,24.66,30.07,26.96,,,,2.0,True,3,20,2,10,3,4,5,47,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,26.36,29.91,2026-09-02
SAF.PA,Safran,Aéronautique,328.7,-0.87,460552,414999.0,1.11,339.454,343.548,314.354,37.0,7.812,0.95,1.95,366.5,262.6,366.5,328.7,,4.0,baissière,0.0,False,12,15,6,7,3,0,5,48,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,316.98,348.23,2026-09-02
SGO.PA,Saint-Gobain,Matériaux,75.02,-1.91,1120772,886504.0,1.26,78.676,79.802,80.728,34.6,1.943,0.94,2.13,95.86,65.88,87.18,74.86,,3.0,baissière,0.0,False,0,15,2,7,3,0,5,32,DEFAVORABLE,Ne pas acheter - conditions non réunies,rouge,72.1,79.88,2026-09-02
SAN.PA,Sanofi,Santé,77.16,0.39,1244986,1555631.0,0.8,77.31,77.063,78.948,51.6,1.52,0.89,1.74,91.15,71.25,79.36,73.63,,,,,False,3,20,6,7,3,7,5,51,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,74.88,80.96,2026-09-02
SU.PA,Schneider Electric,Industrie,286.75,-0.5,603168,696773.0,0.87,293.913,294.013,265.883,44.6,6.91,0.91,2.02,312.3,219.4,312.3,285.5,baissier,0.0,baissière,0.0,False,12,20,6,7,3,0,5,53,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,276.38,304.03,2026-09-02
GLE.PA,Société Générale,Banque,72.51,-1.06,2157866,1772255.0,1.22,74.068,76.188,69.898,33.7,1.882,1.02,2.47,84.82,51.98,84.82,70.29,,9.0,,4.0,False,12,15,12,7,6,4,5,61,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,69.69,77.21,2026-09-02
STLAP.PA,Stellantis,Automobile,4.51,-2.69,4248923,5769087.0,0.74,4.594,4.654,6.424,42.8,0.187,0.95,3.9,10.49,4.38,4.95,4.38,,,,,False,0,20,8,7,4,4,5,48,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,4.23,4.98,2026-09-02
STMPA.PA,STMicroelectronics,Technologie,43.72,3.34,1790061,2329981.0,0.77,43.406,44.939,42.475,41.5,1.944,0.81,3.19,70.85,18.2,49.59,41.83,,,,7.0,False,12,20,4,7,8,4,5,60,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,40.8,48.58,2026-09-02
TEP.PA,Teleperformance,Services,70.28,-2.39,185721,259172.0,0.72,70.596,69.025,61.997,56.7,2.455,0.82,2.84,78.14,43.65,72.64,65.6,,,,,False,25,17,4,7,3,7,5,68,BON,Achat - position standard,vert clair,66.6,76.42,2026-09-02
HO.PA,Thales,Défense,237.1,-0.63,151031,213775.0,0.71,245.804,249.807,241.125,32.8,5.256,0.86,1.76,279.3,212.6,274.2,236.4,,4.0,,1.0,False,8,15,8,7,3,4,5,50,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,229.22,250.24,2026-09-02
TTE.PA,TotalEnergies,Énergie,78.3,0.89,3955126,3141026.0,1.26,76.432,75.881,69.772,62.2,1.516,0.95,1.47,81.34,49.24,78.88,73.77,,,,,False,25,17,2,7,6,7,5,69,BON,Achat - position standard,vert clair,76.03,82.09,2026-09-02
URW.PA,Unibail-Rodamco-Westfield,Immobilier,96.62,-0.31,266495,231690.0,1.15,99.289,101.072,98.056,21.0,1.405,1.04,1.33,106.65,86.44,105.4,96.08,,,,1.0,False,8,8,6,7,3,4,5,41,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,94.51,100.13,2026-09-02
VIE.PA,Veolia,Environnement,31.88,-2.09,1285404,1285391.0,1.0,32.971,33.718,33.638,24.8,0.578,0.95,1.52,37.66,27.69,35.47,31.86,,,baissière,0.0,False,3,8,6,7,3,0,5,32,DEFAVORABLE,Ne pas acheter - conditions non réunies,rouge,31.01,33.32,2026-09-02
DG.PA,Vinci,BTP,111.6,-2.19,990699,859546.0,1.15,115.507,118.003,123.491,27.6,2.143,0.98,1.63,143.15,111.6,127.75,111.6,,,baissière,0.0,False,0,8,6,7,3,0,5,29,DEFAVORABLE,Ne pas acheter - conditions non réunies,rouge,108.39,116.96,2026-09-02
VIV.PA,Vivendi,Médias,1.59,-0.13,2125171,2206102.0,0.96,1.625,1.67,2.226,31.7,0.048,0.74,2.19,3.21,1.56,1.73,1.56,,,,1.0,False,0,15,6,8,4,4,5,42,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,1.51,1.71,2026-09-02
ATO.PA,Atos,Technologie,27.06,-2.52,187954,72251.0,2.6,28.209,29.019,44.977,31.0,1.01,0.84,2.89,63.24,26.5,32.48,26.5,,,baissière,0.0,True,0,15,2,7,3,0,5,32,DEFAVORABLE,Ne pas acheter - conditions non réunies,rouge,25.55,29.58,2026-09-02
SOI.PA,Soitec,Semi-conducteurs,112.0,1.31,161658,239550.0,0.67,111.786,112.918,92.303,48.9,7.536,0.85,5.38,200.5,22.62,135.4,105.6,,7.0,,,False,12,20,4,7,6,4,5,58,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,100.7,130.84,2026-09-02
NANO.PA,Nanobiotix,Biotech,35.22,5.13,167696,164490.0,1.02,35.32,35.103,27.826,50.9,2.411,1.09,6.41,47.66,7.16,39.98,32.02,,,,,False,25,20,6,7,6,4,5,73,BON,Achat - position standard,vert clair,31.6,41.25,2026-09-02
ADOC.PA,Adocia,Biotech,4.12,2.64,112895,81698.0,1.38,4.055,4.061,5.047,54.1,0.133,0.91,2.97,12.4,3.61,4.3,3.92,,4.0,,,False,0,20,12,7,6,4,5,54,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,3.92,4.46,2026-09-02
BVI.PA,Bureau Veritas,Services,27.27,0.29,908318,748426.0,1.21,27.417,27.535,27.195,44.8,0.402,0.8,1.11,30.18,24.58,28.63,26.95,,,,1.0,False,12,20,12,8,6,4,5,67,BON,Achat - position standard,vert clair,26.67,28.27,2026-09-02
CO.PA,Casino Guichard,Distribution,0.18,-2.48,194805,305838.0,0.64,0.185,0.187,0.274,41.2,0.008,0.82,3.57,0.56,0.15,0.22,0.18,,,,,False,0,20,8,7,3,4,5,47,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,0.17,0.2,2026-09-02
COFA.PA,Coface,Assurance,15.9,-0.69,174807,135792.0,1.29,15.944,15.944,15.648,49.1,0.211,0.96,1.16,16.66,14.02,16.29,15.73,,1.0,,,False,25,20,2,7,3,4,5,66,BON,Achat - position standard,vert clair,15.58,16.43,2026-09-02
GET.PA,Getlink,Transport,18.49,-0.75,532527,637286.0,0.84,18.762,18.783,17.978,43.0,0.3,1.14,1.61,19.85,15.02,19.54,18.26,baissier,0.0,,7.0,False,12,20,6,10,3,4,5,60,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,18.04,19.24,2026-09-02
ICAD.PA,Icade,Immobilier,17.72,-0.39,100372,95522.0,1.05,18.317,18.65,20.059,28.6,0.348,0.98,1.71,22.76,17.58,19.43,17.58,,,,1.0,False,0,8,6,7,3,4,5,33,DEFAVORABLE,Ne pas acheter - conditions non réunies,rouge,17.2,18.59,2026-09-02
IPN.PA,Ipsen,Santé,167.7,0.0,86028,87264.0,0.99,165.324,163.598,151.188,57.3,4.301,0.89,2.34,174.0,109.9,169.3,153.7,,,,,False,25,17,6,7,8,7,5,75,BON,Achat - position standard,vert clair,161.25,178.45,2026-09-02
IPS.PA,Ipsos,Services,38.86,-0.46,53827,85381.0,0.63,39.039,38.923,37.017,50.6,1.052,0.85,2.1,42.98,29.1,40.26,37.86,,,,,False,25,20,4,7,3,4,5,68,BON,Achat - position standard,vert clair,37.28,41.49,2026-09-02
IPH.PA,InnatePharma,Biotech,1.8,1.01,278416,935997.0,0.3,1.832,1.806,1.593,51.5,0.11,0.98,5.44,2.33,1.03,2.33,1.51,,,,,False,25,20,0,7,3,4,5,64,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,1.63,2.08,2026-09-02
JCQ.PA,Jacquet Metal Service,Industrie,20.1,-0.99,3629,3145.0,1.15,20.459,20.701,21.202,32.7,0.293,0.91,1.22,25.4,17.06,21.8,20.2,,,baissière,0.0,False,0,15,6,7,3,0,5,36,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,19.66,20.83,2026-09-02
MERY.PA,Mercialys,Immobilier,10.98,-1.26,135048,130264.0,1.04,11.201,11.382,11.525,26.6,0.171,1.0,1.41,12.98,10.42,12.1,10.98,,,baissière,0.0,False,0,8,6,7,3,0,5,29,DEFAVORABLE,Ne pas acheter - conditions non réunies,rouge,10.72,11.41,2026-09-02
NEX.PA,Nexans,Industrie,137.7,0.15,97666,162039.0,0.6,139.469,139.062,135.656,47.7,4.146,0.9,2.54,169.0,109.7,145.8,135.6,,,,,False,25,20,4,7,3,4,5,68,BON,Achat - position standard,vert clair,131.48,148.06,2026-09-02
RUI.PA,Rubis,Énergie,34.08,-0.35,109573,103356.0,1.06,33.834,33.681,33.095,57.1,0.535,0.97,1.45,37.08,27.86,34.54,33.0,,,,,False,25,17,6,7,6,7,5,73,BON,Achat - position standard,vert clair,33.28,35.42,2026-09-02
SW.PA,Sodexo,Services,57.9,-0.86,154906,216300.0,0.72,57.745,57.161,51.018,58.6,0.968,0.95,1.52,59.08,35.5,59.08,55.7,,,,4.0,False,25,17,4,7,3,7,5,68,BON,Achat - position standard,vert clair,56.45,60.32,2026-09-02
SPIE.PA,Spie,Services,43.1,-3.54,334224,341847.0,0.98,44.333,45.353,47.25,32.5,1.03,1.0,2.04,53.45,41.44,48.0,42.8,,,,4.0,False,0,15,6,7,3,4,5,40,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,41.55,45.68,2026-09-02
SK.PA,SEB,Biens de consommation,57.85,-4.46,51061,40578.0,1.26,59.059,58.454,54.465,50.0,1.556,0.89,2.09,66.45,40.84,62.1,57.35,,,,,False,25,20,2,7,3,4,5,66,BON,Achat - position standard,vert clair,55.52,61.74,2026-09-02
TFI.PA,TF1,Médias,6.92,1.02,169562,163266.0,1.04,6.904,6.924,7.224,49.8,0.098,0.89,1.28,9.02,6.55,7.1,6.78,,4.0,,4.0,False,0,20,6,7,6,4,5,48,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,6.77,7.16,2026-09-02
TKO.PA,Tikehau Capital,Finance,16.4,-0.73,21116,28960.0,0.73,16.762,16.891,17.318,38.6,0.347,0.82,1.72,20.05,14.58,17.46,16.24,,,,1.0,False,0,15,8,7,3,4,5,42,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,15.88,17.27,2026-09-02
VLA.PA,Valneva,Biotech,2.99,6.45,1431033,1611798.0,0.89,2.838,2.728,2.93,66.9,0.158,1.14,6.48,5.34,2.03,3.24,2.21,,,,,False,20,10,6,10,6,7,5,64,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,2.75,3.38,2026-09-02
VK.PA,Vallourec,Industrie,18.56,-1.07,797539,881307.0,0.9,18.29,18.53,19.988,46.7,0.553,0.92,2.41,27.67,14.81,19.53,17.59,,,,7.0,False,0,20,6,7,8,4,5,50,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,17.73,19.94,2026-09-02
VRLA.PA,Verallia,Industrie,19.24,-0.98,19416,23041.0,0.84,19.275,19.079,20.464,53.4,0.434,0.9,2.16,24.4,15.5,19.82,17.67,,7.0,,,False,3,20,6,7,4,7,5,52,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,18.59,20.32,2026-09-02
WLN.PA,Worldline,Technologie,13.93,4.31,426337,347227.0,1.23,13.336,12.769,16.249,63.5,0.724,0.99,5.21,34.62,9.05,14.65,11.5,,,,,False,3,17,12,7,8,7,5,59,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,12.84,15.74,2026-09-02
XFAB.PA,X-FAB,Semi-conducteurs,5.89,0.43,189715,368294.0,0.52,6.048,6.296,6.682,38.1,0.358,0.84,4.9,15.88,4.09,7.31,5.7,,,,7.0,False,0,15,4,7,4,4,5,39,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,5.35,6.78,2026-09-02
